Cod_Infracao;UF;Quantidade
7145;PERNAMBUCO;3
7145;SAO PAULO;2
7153;BAHIA;47
7153;DISTRITO FEDERAL;1
7153;MINAS GERAIS;5
7153;PERNAMBUCO;1
7153;PIAUI;1
7153;RIO DE JANEIRO;2
7153;RIO GRANDE DO SUL;1
7153;SANTA CATARINA;3
7153;SAO PAULO;13
7153;SERGIPE;1
7161;MINAS GERAIS;3
7161;SAO PAULO;1
7170;ALAGOAS;1
7170;BAHIA;4
7170;ESPIRITO SANTO;1
7170;PARANA;1
7170;SAO PAULO;2
7188;BAHIA;2
7188;MARANHAO;1
7196;BAHIA;2
7196;MINAS GERAIS;1
7196;RIO DE JANEIRO;6
7218;ACRE;3
7218;ALAGOAS;15
7218;AMAZONAS;12
7218;BAHIA;86
7218;CEARA;46
7218;DISTRITO FEDERAL;30
7218;ESPIRITO SANTO;2
7218;GOIAS;20
7218;MARANHAO;4
7218;MATO GROSSO;7
7218;MINAS GERAIS;35
7218;PARA;15
7218;PARAIBA;5
7218;PARANA;10
7218;PERNAMBUCO;51
7218;PIAUI;5
7218;RIO DE JANEIRO;14
7218;RIO GRANDE DO NORTE;5
7218;RIO GRANDE DO SUL;6
7218;RONDONIA;2
7218;SANTA CATARINA;30
7218;SAO PAULO;47
7218;SERGIPE;7
7218;TOCANTINS;2
7226;DISTRITO FEDERAL;1
7226;MINAS GERAIS;1
7226;PARANA;2
7226;RIO GRANDE DO SUL;2
7226;SANTA CATARINA;3
7226;SAO PAULO;3
7226;SERGIPE;1
7234;ACRE;11
7234;ALAGOAS;5
7234;AMAZONAS;489
7234;AMAPA;3
7234;BAHIA;113
7234;CEARA;314
7234;DISTRITO FEDERAL;312
7234;ESPIRITO SANTO;74
7234;GOIAS;43
7234;MARANHAO;13
7234;MATO GROSSO;20
7234;MATO GROSSO DO SUL;109
7234;MINAS GERAIS;648
7234;PARA;26
7234;PARAIBA;14
7234;PARANA;437
7234;PERNAMBUCO;79
7234;PIAUI;4
7234;RIO DE JANEIRO;39
7234;RIO GRANDE DO NORTE;46
7234;RIO GRANDE DO SUL;355
7234;RONDONIA;9
7234;RORAIMA;5
7234;SANTA CATARINA;646
7234;SAO PAULO;1690
7234;SERGIPE;26
7234;TOCANTINS;9
7242;ACRE;1
7242;ALAGOAS;14
7242;AMAZONAS;3
7242;BAHIA;38
7242;CEARA;58
7242;DISTRITO FEDERAL;107
7242;ESPIRITO SANTO;145
7242;GOIAS;77
7242;MARANHAO;9
7242;MATO GROSSO;56
7242;MATO GROSSO DO SUL;8
7242;MINAS GERAIS;201
7242;PARA;25
7242;PARANA;318
7242;PERNAMBUCO;4
7242;PIAUI;9
7242;RIO DE JANEIRO;723
7242;RIO GRANDE DO NORTE;4
7242;RIO GRANDE DO SUL;514
7242;RONDONIA;6
7242;RORAIMA;1
7242;SANTA CATARINA;1060
7242;SAO PAULO;1080
7242;SERGIPE;4
7242;TOCANTINS;13
7250;MATO GROSSO;1
7250;MINAS GERAIS;5
7250;PARANA;4
7250;SAO PAULO;2
7269;ACRE;3
7269;ALAGOAS;7
7269;AMAZONAS;98
7269;BAHIA;58
7269;CEARA;49
7269;DISTRITO FEDERAL;13
7269;ESPIRITO SANTO;40
7269;GOIAS;12
7269;MARANHAO;5
7269;MATO GROSSO;12
7269;MATO GROSSO DO SUL;18
7269;MINAS GERAIS;62
7269;PARA;7
7269;PARAIBA;3
7269;PARANA;50
7269;PERNAMBUCO;16
7269;PIAUI;6
7269;RIO DE JANEIRO;3
7269;RIO GRANDE DO NORTE;28
7269;RIO GRANDE DO SUL;75
7269;RONDONIA;7
7269;SANTA CATARINA;37
7269;SAO PAULO;279
7269;SERGIPE;6
7277;RIO GRANDE DO SUL;2
7285;ACRE;2
7285;ALAGOAS;11
7285;AMAZONAS;18
7285;AMAPA;5
7285;BAHIA;32
7285;CEARA;2305
7285;DISTRITO FEDERAL;282
7285;ESPIRITO SANTO;6
7285;GOIAS;26
7285;MARANHAO;9
7285;MATO GROSSO;7
7285;MATO GROSSO DO SUL;41
7285;MINAS GERAIS;122
7285;PARA;23
7285;PARAIBA;7
7285;PARANA;451
7285;PERNAMBUCO;15
7285;PIAUI;8
7285;RIO DE JANEIRO;14
7285;RIO GRANDE DO NORTE;18
7285;RIO GRANDE DO SUL;299
7285;RONDONIA;1
7285;SANTA CATARINA;698
7285;SAO PAULO;3134
7285;SERGIPE;2
7285;TOCANTINS;2
7293;ACRE;1
7293;ALAGOAS;4
7293;AMAZONAS;1
7293;AMAPA;3
7293;BAHIA;9
7293;CEARA;30
7293;DISTRITO FEDERAL;1
7293;ESPIRITO SANTO;26
7293;GOIAS;4
7293;MARANHAO;13
7293;MATO GROSSO;6
7293;MATO GROSSO DO SUL;123
7293;MINAS GERAIS;110
7293;PARA;36
7293;PARAIBA;4
7293;PARANA;68
7293;PERNAMBUCO;21
7293;PIAUI;48
7293;RIO DE JANEIRO;23
7293;RIO GRANDE DO NORTE;2
7293;RIO GRANDE DO SUL;105
7293;RONDONIA;1
7293;SANTA CATARINA;23
7293;SAO PAULO;193
7293;SERGIPE;162
7307;AMAZONAS;4
7307;MARANHAO;1
7307;MATO GROSSO DO SUL;1
7307;MINAS GERAIS;3
7307;PARANA;1
7307;RIO GRANDE DO SUL;10
7307;SANTA CATARINA;5
7307;SAO PAULO;5
7315;ALAGOAS;7
7315;AMAZONAS;12
7315;BAHIA;22
7315;CEARA;9
7315;DISTRITO FEDERAL;61
7315;ESPIRITO SANTO;20
7315;GOIAS;9
7315;MARANHAO;3
7315;MATO GROSSO;11
7315;MATO GROSSO DO SUL;9
7315;MINAS GERAIS;119
7315;PARA;7
7315;PARAIBA;7
7315;PARANA;97
7315;PERNAMBUCO;40
7315;PIAUI;17
7315;RIO DE JANEIRO;63
7315;RIO GRANDE DO NORTE;15
7315;RIO GRANDE DO SUL;94
7315;RONDONIA;3
7315;RORAIMA;1
7315;SANTA CATARINA;184
7315;SAO PAULO;538
7315;SERGIPE;17
7315;TOCANTINS;1
7323;ALAGOAS;5
7323;AMAZONAS;1
7323;BAHIA;22
7323;CEARA;25
7323;DISTRITO FEDERAL;21
7323;ESPIRITO SANTO;11
7323;GOIAS;4
7323;MARANHAO;4
7323;MATO GROSSO;10
7323;MATO GROSSO DO SUL;9
7323;MINAS GERAIS;56
7323;PARA;8
7323;PARAIBA;8
7323;PARANA;135
7323;PERNAMBUCO;7
7323;PIAUI;6
7323;RIO DE JANEIRO;9
7323;RIO GRANDE DO NORTE;1
7323;RIO GRANDE DO SUL;32
7323;RONDONIA;3
7323;RORAIMA;23
7323;SANTA CATARINA;56
7323;SAO PAULO;199
7323;SERGIPE;3
7323;TOCANTINS;1
7331;CEARA;1
7331;ESPIRITO SANTO;1
7331;GOIAS;2
7331;MATO GROSSO;1
7331;MINAS GERAIS;1
7331;PARANA;1
7331;RIO GRANDE DO SUL;6
7331;SAO PAULO;7
7340;ACRE;219
7340;ALAGOAS;744
7340;AMAZONAS;305
7340;AMAPA;430
7340;BAHIA;1573
7340;CEARA;12180
7340;DISTRITO FEDERAL;158
7340;ESPIRITO SANTO;1074
7340;GOIAS;303
7340;MARANHAO;256
7340;MATO GROSSO;660
7340;MATO GROSSO DO SUL;323
7340;MINAS GERAIS;3795
7340;PARA;960
7340;PARAIBA;532
7340;PARANA;1067
7340;PERNAMBUCO;1751
7340;PIAUI;198
7340;RIO DE JANEIRO;922
7340;RIO GRANDE DO NORTE;239
7340;RIO GRANDE DO SUL;1841
7340;RONDONIA;100
7340;RORAIMA;141
7340;SANTA CATARINA;2731
7340;SAO PAULO;6387
7340;SERGIPE;211
7340;TOCANTINS;314
7358;ACRE;3
7358;ALAGOAS;12
7358;AMAZONAS;6
7358;AMAPA;2
7358;BAHIA;25
7358;CEARA;15
7358;DISTRITO FEDERAL;57
7358;ESPIRITO SANTO;13
7358;GOIAS;13
7358;MARANHAO;7
7358;MATO GROSSO;32
7358;MATO GROSSO DO SUL;10
7358;MINAS GERAIS;111
7358;PARA;9
7358;PARAIBA;4
7358;PARANA;135
7358;PERNAMBUCO;30
7358;PIAUI;3
7358;RIO DE JANEIRO;23
7358;RIO GRANDE DO NORTE;5
7358;RIO GRANDE DO SUL;165
7358;RONDONIA;2
7358;SANTA CATARINA;213
7358;SAO PAULO;856
7358;SERGIPE;14
7366;ACRE;114
7366;ALAGOAS;294
7366;AMAZONAS;182
7366;AMAPA;43
7366;BAHIA;951
7366;CEARA;503
7366;DISTRITO FEDERAL;532
7366;ESPIRITO SANTO;445
7366;GOIAS;706
7366;MARANHAO;333
7366;MATO GROSSO;621
7366;MATO GROSSO DO SUL;318
7366;MINAS GERAIS;2132
7366;PARA;184
7366;PARAIBA;448
7366;PARANA;850
7366;PERNAMBUCO;540
7366;PIAUI;280
7366;RIO DE JANEIRO;2273
7366;RIO GRANDE DO NORTE;123
7366;RIO GRANDE DO SUL;553
7366;RONDONIA;54
7366;RORAIMA;283
7366;SANTA CATARINA;839
7366;SAO PAULO;6908
7366;SERGIPE;228
7366;TOCANTINS;55
7374;ALAGOAS;3
7374;AMAZONAS;5
7374;AMAPA;1
7374;BAHIA;52
7374;CEARA;5
7374;DISTRITO FEDERAL;4
7374;ESPIRITO SANTO;7
7374;GOIAS;2
7374;MARANHAO;13
7374;MATO GROSSO;1
7374;MATO GROSSO DO SUL;1
7374;MINAS GERAIS;36
7374;PARA;7
7374;PARAIBA;4
7374;PARANA;14
7374;PERNAMBUCO;11
7374;PIAUI;3
7374;RIO DE JANEIRO;79
7374;RIO GRANDE DO NORTE;3
7374;RIO GRANDE DO SUL;12
7374;RONDONIA;1
7374;SANTA CATARINA;26
7374;SAO PAULO;122
7374;SERGIPE;5
7382;BAHIA;1
7439;SANTA CATARINA;1
7447;MINAS GERAIS;2
7455;ACRE;1600
7455;ALAGOAS;12082
7455;AMAZONAS;3859
7455;AMAPA;3852
7455;BAHIA;139945
7455;CEARA;68147
7455;DISTRITO FEDERAL;202775
7455;ESPIRITO SANTO;39458
7455;GOIAS;205031
7455;MARANHAO;30205
7455;MATO GROSSO;50179
7455;MATO GROSSO DO SUL;25954
7455;MINAS GERAIS;345661
7455;PARA;63250
7455;PARAIBA;29135
7455;PARANA;204696
7455;PERNAMBUCO;51503
7455;PIAUI;20454
7455;RIO DE JANEIRO;469311
7455;RIO GRANDE DO NORTE;39152
7455;RIO GRANDE DO SUL;100851
7455;RONDONIA;14217
7455;RORAIMA;453
7455;SANTA CATARINA;94976
7455;SAO PAULO;554740
7455;SERGIPE;18218
7455;TOCANTINS;14730
7463;ACRE;439
7463;ALAGOAS;3025
7463;AMAZONAS;1201
7463;AMAPA;728
7463;BAHIA;29497
7463;CEARA;10487
7463;DISTRITO FEDERAL;23930
7463;ESPIRITO SANTO;8309
7463;GOIAS;40422
7463;MARANHAO;7359
7463;MATO GROSSO;10162
7463;MATO GROSSO DO SUL;5339
7463;MINAS GERAIS;50495
7463;PARA;16412
7463;PARAIBA;6204
7463;PARANA;35699
7463;PERNAMBUCO;10327
7463;PIAUI;3681
7463;RIO DE JANEIRO;78890
7463;RIO GRANDE DO NORTE;6548
7463;RIO GRANDE DO SUL;14069
7463;RONDONIA;3365
7463;RORAIMA;101
7463;SANTA CATARINA;16008
7463;SAO PAULO;84778
7463;SERGIPE;4221
7463;TOCANTINS;3065
7471;ACRE;87
7471;ALAGOAS;364
7471;AMAZONAS;230
7471;AMAPA;170
7471;BAHIA;4016
7471;CEARA;1439
7471;DISTRITO FEDERAL;5077
7471;ESPIRITO SANTO;1110
7471;GOIAS;9356
7471;MARANHAO;1793
7471;MATO GROSSO;1664
7471;MATO GROSSO DO SUL;950
7471;MINAS GERAIS;6502
7471;PARA;3642
7471;PARAIBA;868
7471;PARANA;4405
7471;PERNAMBUCO;1762
7471;PIAUI;550
7471;RIO DE JANEIRO;10705
7471;RIO GRANDE DO NORTE;545
7471;RIO GRANDE DO SUL;1372
7471;RONDONIA;629
7471;RORAIMA;8
7471;SANTA CATARINA;1747
7471;SAO PAULO;10240
7471;SERGIPE;953
7471;TOCANTINS;611
7552;ALAGOAS;15
7552;AMAPA;4
7552;BAHIA;3
7552;CEARA;4
7552;ESPIRITO SANTO;1
7552;GOIAS;2
7552;MATO GROSSO DO SUL;1
7552;MINAS GERAIS;29
7552;PARA;70
7552;PARANA;2
7552;PERNAMBUCO;8
7552;RIO DE JANEIRO;1
7552;RIO GRANDE DO SUL;2
7552;SANTA CATARINA;15
7552;SAO PAULO;9
7560;ACRE;3
7560;ALAGOAS;5
7560;AMAZONAS;9
7560;AMAPA;2
7560;BAHIA;56
7560;CEARA;23
7560;DISTRITO FEDERAL;6
7560;ESPIRITO SANTO;24
7560;GOIAS;38
7560;MARANHAO;27
7560;MATO GROSSO;44
7560;MATO GROSSO DO SUL;17
7560;MINAS GERAIS;82
7560;PARA;18
7560;PARAIBA;11
7560;PARANA;79
7560;PERNAMBUCO;46
7560;PIAUI;8
7560;RIO DE JANEIRO;15
7560;RIO GRANDE DO NORTE;11
7560;RIO GRANDE DO SUL;80
7560;RONDONIA;36
7560;RORAIMA;12
7560;SANTA CATARINA;65
7560;SAO PAULO;98
7560;SERGIPE;25
7560;TOCANTINS;12
7579;ACRE;35
7579;ALAGOAS;117
7579;AMAZONAS;36
7579;AMAPA;104
7579;BAHIA;1725
7579;CEARA;340
7579;DISTRITO FEDERAL;1446
7579;ESPIRITO SANTO;673
7579;GOIAS;295
7579;MARANHAO;476
7579;MATO GROSSO;262
7579;MATO GROSSO DO SUL;251
7579;MINAS GERAIS;2793
7579;PARA;118
7579;PARAIBA;158
7579;PARANA;668
7579;PERNAMBUCO;396
7579;PIAUI;98
7579;RIO DE JANEIRO;1741
7579;RIO GRANDE DO NORTE;235
7579;RIO GRANDE DO SUL;1120
7579;RONDONIA;58
7579;RORAIMA;16
7579;SANTA CATARINA;1950
7579;SAO PAULO;11078
7579;SERGIPE;98
7579;TOCANTINS;59
7587;ACRE;36
7587;ALAGOAS;162
7587;AMAZONAS;145
7587;AMAPA;47
7587;BAHIA;4465
7587;CEARA;4816
7587;DISTRITO FEDERAL;14496
7587;ESPIRITO SANTO;979
7587;GOIAS;5847
7587;MARANHAO;402
7587;MATO GROSSO;768
7587;MATO GROSSO DO SUL;390
7587;MINAS GERAIS;72522
7587;PARA;344
7587;PARAIBA;287
7587;PARANA;4280
7587;PERNAMBUCO;6520
7587;PIAUI;2224
7587;RIO DE JANEIRO;32775
7587;RIO GRANDE DO NORTE;1055
7587;RIO GRANDE DO SUL;2379
7587;RONDONIA;137
7587;RORAIMA;20
7587;SANTA CATARINA;1681
7587;SAO PAULO;14151
7587;SERGIPE;107
7587;TOCANTINS;216
7595;GOIAS;1
7595;MINAS GERAIS;2
7595;RIO DE JANEIRO;1
7595;SAO PAULO;8
7609;BAHIA;1
7609;SAO PAULO;9
7617;ACRE;1
7617;AMAPA;2
7617;BAHIA;11
7617;CEARA;1
7617;ESPIRITO SANTO;2
7617;GOIAS;1
7617;MARANHAO;2
7617;MATO GROSSO;11
7617;MATO GROSSO DO SUL;2
7617;MINAS GERAIS;7
7617;PARA;7
7617;PARAIBA;1
7617;PARANA;1
7617;PERNAMBUCO;7
7617;RIO DE JANEIRO;6
7617;RIO GRANDE DO SUL;1
7617;RONDONIA;2
7617;SANTA CATARINA;1
7617;SAO PAULO;103
7617;SERGIPE;1
7625;ACRE;90
7625;ALAGOAS;119
7625;AMAZONAS;204
7625;AMAPA;16
7625;BAHIA;465
7625;CEARA;742
7625;DISTRITO FEDERAL;367
7625;ESPIRITO SANTO;368
7625;GOIAS;145
7625;MARANHAO;731
7625;MATO GROSSO;252
7625;MATO GROSSO DO SUL;325
7625;MINAS GERAIS;7162
7625;PARA;235
7625;PARAIBA;342
7625;PARANA;2219
7625;PERNAMBUCO;848
7625;PIAUI;155
7625;RIO DE JANEIRO;2388
7625;RIO GRANDE DO NORTE;110
7625;RIO GRANDE DO SUL;358
7625;RONDONIA;30
7625;RORAIMA;134
7625;SANTA CATARINA;1245
7625;SAO PAULO;4513
7625;SERGIPE;211
7625;TOCANTINS;50
7633;ACRE;171
7633;ALAGOAS;425
7633;AMAZONAS;724
7633;AMAPA;145
7633;BAHIA;7319
7633;CEARA;2307
7633;DISTRITO FEDERAL;6405
7633;ESPIRITO SANTO;1697
7633;GOIAS;2292
7633;MARANHAO;1082
7633;MATO GROSSO;1247
7633;MATO GROSSO DO SUL;2918
7633;MINAS GERAIS;22960
7633;PARA;532
7633;PARAIBA;1046
7633;PARANA;10574
7633;PERNAMBUCO;4164
7633;PIAUI;1908
7633;RIO DE JANEIRO;7531
7633;RIO GRANDE DO NORTE;760
7633;RIO GRANDE DO SUL;2857
7633;RONDONIA;339
7633;RORAIMA;984
7633;SANTA CATARINA;8514
7633;SAO PAULO;62885
7633;SERGIPE;2120
7633;TOCANTINS;190
7684;ACRE;26
7684;ALAGOAS;131
7684;AMAZONAS;24
7684;AMAPA;8
7684;BAHIA;209
7684;CEARA;18582
7684;DISTRITO FEDERAL;713
7684;ESPIRITO SANTO;477
7684;GOIAS;436
7684;MARANHAO;41
7684;MATO GROSSO;80
7684;MATO GROSSO DO SUL;96
7684;MINAS GERAIS;1164
7684;PARA;28
7684;PARAIBA;48
7684;PARANA;907
7684;PERNAMBUCO;794
7684;PIAUI;79
7684;RIO DE JANEIRO;131
7684;RIO GRANDE DO NORTE;150
7684;RIO GRANDE DO SUL;942
7684;RONDONIA;44
7684;RORAIMA;39
7684;SANTA CATARINA;2407
7684;SAO PAULO;24024
7684;SERGIPE;42
7684;TOCANTINS;19
7714;ACRE;3
7714;ALAGOAS;21
7714;AMAZONAS;3
7714;AMAPA;1
7714;BAHIA;27
7714;CEARA;408
7714;DISTRITO FEDERAL;39
7714;ESPIRITO SANTO;29
7714;GOIAS;34
7714;MARANHAO;12
7714;MATO GROSSO;9
7714;MATO GROSSO DO SUL;13
7714;MINAS GERAIS;78
7714;PARA;3
7714;PARAIBA;11
7714;PARANA;9
7714;PERNAMBUCO;53
7714;PIAUI;15
7714;RIO DE JANEIRO;13
7714;RIO GRANDE DO NORTE;33
7714;RIO GRANDE DO SUL;70
7714;RONDONIA;6
7714;RORAIMA;2
7714;SANTA CATARINA;156
7714;SAO PAULO;1219
7714;SERGIPE;3
7714;TOCANTINS;5
7722;ACRE;12
7722;ALAGOAS;147
7722;AMAZONAS;69
7722;AMAPA;22
7722;BAHIA;894
7722;CEARA;291
7722;DISTRITO FEDERAL;235
7722;ESPIRITO SANTO;267
7722;GOIAS;132
7722;MARANHAO;53
7722;MATO GROSSO;641
7722;MATO GROSSO DO SUL;331
7722;MINAS GERAIS;1466
7722;PARA;179
7722;PARAIBA;91
7722;PARANA;4289
7722;PERNAMBUCO;101
7722;PIAUI;705
7722;RIO DE JANEIRO;899
7722;RIO GRANDE DO NORTE;177
7722;RIO GRANDE DO SUL;2884
7722;RONDONIA;186
7722;RORAIMA;24
7722;SANTA CATARINA;2912
7722;SAO PAULO;5156
7722;SERGIPE;55
7722;TOCANTINS;35
