UF;Cod_Infração;Quantidade
PIAUI;7242;575
RIO DE JANEIRO;7242;4202
RIO GRANDE DO NORTE;7242;1459
RIO GRANDE DO SUL;7242;1559
RONDONIA;7242;867
RORAIMA;7242;73
SANTA CATARINA;7242;10798
SAO PAULO;7242;18479
SERGIPE;7242;277
TOCANTINS;7242;206
ALAGOAS;7250;1
BAHIA;7250;5
DISTRITO FEDERAL;7250;2
GOIAS;7250;2
MARANHAO;7250;1
MATO GROSSO;7250;1
MINAS GERAIS;7250;5
PARA;7250;1
PARAIBA;7250;1
RIO GRANDE DO SUL;7250;1
SANTA CATARINA;7250;5
SAO PAULO;7250;19
TOCANTINS;7250;1
ALAGOAS;7269;1
CEARA;7269;2
ESPIRITO SANTO;7269;1
MATO GROSSO;7269;2
PARA;7269;1
PARAIBA;7269;16
PARANA;7269;1
RIO DE JANEIRO;7269;1
RIO GRANDE DO NORTE;7269;1
SANTA CATARINA;7269;3
SAO PAULO;7269;14
BAHIA;7277;74
CEARA;7277;18
DISTRITO FEDERAL;7277;20
ESPIRITO SANTO;7277;8
GOIAS;7277;12
MARANHAO;7277;5
MATO GROSSO;7277;6
MATO GROSSO DO SUL;7277;7
MINAS GERAIS;7277;52
PARAIBA;7277;1
PARANA;7277;46
PERNAMBUCO;7277;1
PIAUI;7277;2
RIO DE JANEIRO;7277;124
RIO GRANDE DO NORTE;7277;26
RIO GRANDE DO SUL;7277;29
RONDONIA;7277;26
SANTA CATARINA;7277;181
SAO PAULO;7277;103
TOCANTINS;7277;1
AMAZONAS;7285;52
BAHIA;7285;3
CEARA;7285;228
DISTRITO FEDERAL;7285;25
ESPIRITO SANTO;7285;4
GOIAS;7285;11
MARANHAO;7285;4
MATO GROSSO;7285;3
MATO GROSSO DO SUL;7285;5
MINAS GERAIS;7285;76
PARA;7285;6
PARAIBA;7285;7
PARANA;7285;43
PERNAMBUCO;7285;15
PIAUI;7285;8
RIO DE JANEIRO;7285;9
RIO GRANDE DO NORTE;7285;8
RIO GRANDE DO SUL;7285;116
RONDONIA;7285;2
RORAIMA;7285;6
SANTA CATARINA;7285;33
SAO PAULO;7285;80
AMAZONAS;7293;1
AMAPA;7293;1
BAHIA;7293;2
CEARA;7293;8
DISTRITO FEDERAL;7293;2
ESPIRITO SANTO;7293;1
GOIAS;7293;5
MARANHAO;7293;4
MATO GROSSO;7293;8
MATO GROSSO DO SUL;7293;116
MINAS GERAIS;7293;73
PARA;7293;3
PARANA;7293;18
PERNAMBUCO;7293;1
PIAUI;7293;56
RIO DE JANEIRO;7293;11
RIO GRANDE DO NORTE;7293;1
RIO GRANDE DO SUL;7293;19
SANTA CATARINA;7293;25
SAO PAULO;7293;240
SERGIPE;7293;1
ACRE;7307;1
BAHIA;7307;1
CEARA;7307;6
DISTRITO FEDERAL;7307;2
ESPIRITO SANTO;7307;1
GOIAS;7307;1
MATO GROSSO;7307;1
MINAS GERAIS;7307;3
PARANA;7307;4
PERNAMBUCO;7307;1
PIAUI;7307;1
RIO DE JANEIRO;7307;2
RIO GRANDE DO NORTE;7307;2
RIO GRANDE DO SUL;7307;10
SANTA CATARINA;7307;7
SAO PAULO;7307;8
ACRE;7315;1
AMAZONAS;7315;14
AMAPA;7315;1
BAHIA;7315;108
CEARA;7315;17
DISTRITO FEDERAL;7315;11
ESPIRITO SANTO;7315;1
GOIAS;7315;22
MARANHAO;7315;1
MATO GROSSO;7315;6
MATO GROSSO DO SUL;7315;3
MINAS GERAIS;7315;83
PARA;7315;1
PARAIBA;7315;23
PARANA;7315;59
PERNAMBUCO;7315;11
PIAUI;7315;1
RIO DE JANEIRO;7315;23
RIO GRANDE DO NORTE;7315;2
RIO GRANDE DO SUL;7315;37
SANTA CATARINA;7315;153
SAO PAULO;7315;801
TOCANTINS;7315;2
AMAZONAS;7323;1
BAHIA;7323;8
CEARA;7323;42
DISTRITO FEDERAL;7323;4
ESPIRITO SANTO;7323;1
GOIAS;7323;1
MARANHAO;7323;1
MATO GROSSO;7323;29
MATO GROSSO DO SUL;7323;88
MINAS GERAIS;7323;50
PARA;7323;1
PARAIBA;7323;6
PARANA;7323;31
PERNAMBUCO;7323;4
RIO DE JANEIRO;7323;3
RIO GRANDE DO SUL;7323;10
RORAIMA;7323;3
SANTA CATARINA;7323;67
SAO PAULO;7323;39
SERGIPE;7323;5
TOCANTINS;7323;1
ALAGOAS;7331;1
CEARA;7331;2
MATO GROSSO;7331;1
MATO GROSSO DO SUL;7331;1
MINAS GERAIS;7331;1
PARANA;7331;3
PERNAMBUCO;7331;1
RIO GRANDE DO SUL;7331;2
SANTA CATARINA;7331;4
SAO PAULO;7331;3
ACRE;7340;26
ALAGOAS;7340;100
AMAZONAS;7340;178
AMAPA;7340;66
BAHIA;7340;1112
CEARA;7340;9523
DISTRITO FEDERAL;7340;45
ESPIRITO SANTO;7340;323
GOIAS;7340;157
MARANHAO;7340;424
MATO GROSSO;7340;8538
MATO GROSSO DO SUL;7340;1701
MINAS GERAIS;7340;2546
PARA;7340;153
PARAIBA;7340;2101
PARANA;7340;192
PERNAMBUCO;7340;670
PIAUI;7340;194
RIO DE JANEIRO;7340;340
RIO GRANDE DO NORTE;7340;453
RIO GRANDE DO SUL;7340;415
RONDONIA;7340;137
RORAIMA;7340;84
SANTA CATARINA;7340;3413
SAO PAULO;7340;1239
SERGIPE;7340;243
TOCANTINS;7340;24
ACRE;7358;1
AMAZONAS;7358;5
BAHIA;7358;9
CEARA;7358;37
DISTRITO FEDERAL;7358;18
ESPIRITO SANTO;7358;7
GOIAS;7358;19
MARANHAO;7358;5
MATO GROSSO;7358;122
MATO GROSSO DO SUL;7358;33
MINAS GERAIS;7358;79
PARA;7358;2
PARAIBA;7358;15
PARANA;7358;25
PERNAMBUCO;7358;11
PIAUI;7358;2
RIO DE JANEIRO;7358;21
RIO GRANDE DO SUL;7358;67
RONDONIA;7358;4
RORAIMA;7358;2
SANTA CATARINA;7358;306
SAO PAULO;7358;148
SERGIPE;7358;7
TOCANTINS;7358;1
ACRE;7366;14
ALAGOAS;7366;30
AMAZONAS;7366;328
AMAPA;7366;7
BAHIA;7366;3169
CEARA;7366;2340
DISTRITO FEDERAL;7366;209
ESPIRITO SANTO;7366;77
GOIAS;7366;253
MARANHAO;7366;374
MATO GROSSO;7366;4196
MATO GROSSO DO SUL;7366;1457
MINAS GERAIS;7366;3720
PARA;7366;67
PARAIBA;7366;1501
PARANA;7366;886
PERNAMBUCO;7366;244
PIAUI;7366;203
RIO DE JANEIRO;7366;178
RIO GRANDE DO NORTE;7366;97
RIO GRANDE DO SUL;7366;554
RONDONIA;7366;57
RORAIMA;7366;96
SANTA CATARINA;7366;2159
SAO PAULO;7366;12232
SERGIPE;7366;148
TOCANTINS;7366;28
AMAZONAS;7374;1
BAHIA;7374;27
CEARA;7374;18
ESPIRITO SANTO;7374;10
GOIAS;7374;3
MARANHAO;7374;119
MATO GROSSO;7374;10
MATO GROSSO DO SUL;7374;7
MINAS GERAIS;7374;56
PARA;7374;1
PARAIBA;7374;6
PARANA;7374;8
PERNAMBUCO;7374;3
PIAUI;7374;5
RIO DE JANEIRO;7374;70
RIO GRANDE DO SUL;7374;8
RONDONIA;7374;1
RORAIMA;7374;2
SANTA CATARINA;7374;139
SAO PAULO;7374;86
BAHIA;7420;1
MATO GROSSO;7439;1
MATO GROSSO DO SUL;7439;1
ACRE;7455;357
ALAGOAS;7455;1991
AMAZONAS;7455;913
AMAPA;7455;333
BAHIA;7455;86306
CEARA;7455;227708
DISTRITO FEDERAL;7455;43106
ESPIRITO SANTO;7455;12005
GOIAS;7455;12622
MARANHAO;7455;3998
MATO GROSSO;7455;17251
MATO GROSSO DO SUL;7455;39384
MINAS GERAIS;7455;190280
PARA;7455;6906
PARAIBA;7455;17924
PARANA;7455;62415
PERNAMBUCO;7455;13087
PIAUI;7455;7824
RIO DE JANEIRO;7455;57706
RIO GRANDE DO NORTE;7455;7729
RIO GRANDE DO SUL;7455;27741
RONDONIA;7455;2199
RORAIMA;7455;437
SANTA CATARINA;7455;110858
SAO PAULO;7455;713358
SERGIPE;7455;1515
TOCANTINS;7455;1339
ACRE;7463;84
ALAGOAS;7463;414
AMAZONAS;7463;155
AMAPA;7463;81
BAHIA;7463;8587
CEARA;7463;38462
DISTRITO FEDERAL;7463;6956
ESPIRITO SANTO;7463;3300
GOIAS;7463;2234
MARANHAO;7463;865
MATO GROSSO;7463;4095
MATO GROSSO DO SUL;7463;8769
MINAS GERAIS;7463;27401
PARA;7463;1200
PARAIBA;7463;3354
PARANA;7463;10935
PERNAMBUCO;7463;2484
PIAUI;7463;1360
RIO DE JANEIRO;7463;13079
RIO GRANDE DO NORTE;7463;1316
RIO GRANDE DO SUL;7463;4658
RONDONIA;7463;554
RORAIMA;7463;77
SANTA CATARINA;7463;15556
SAO PAULO;7463;98616
SERGIPE;7463;248
TOCANTINS;7463;286
ACRE;7471;10
ALAGOAS;7471;49
AMAZONAS;7471;24
AMAPA;7471;7
BAHIA;7471;747
CEARA;7471;5503
DISTRITO FEDERAL;7471;643
ESPIRITO SANTO;7471;385
GOIAS;7471;268
MARANHAO;7471;108
MATO GROSSO;7471;547
MATO GROSSO DO SUL;7471;1231
MINAS GERAIS;7471;2862
PARA;7471;156
PARAIBA;7471;323
PARANA;7471;1366
PERNAMBUCO;7471;455
PIAUI;7471;150
RIO DE JANEIRO;7471;858
RIO GRANDE DO NORTE;7471;188
RIO GRANDE DO SUL;7471;453
RONDONIA;7471;89
RORAIMA;7471;5
SANTA CATARINA;7471;1668
SAO PAULO;7471;11122
SERGIPE;7471;43
TOCANTINS;7471;56
BAHIA;7552;1
CEARA;7552;3
GOIAS;7552;2
MARANHAO;7552;2
MINAS GERAIS;7552;40
PARA;7552;4
PARANA;7552;1
PERNAMBUCO;7552;6
RIO GRANDE DO NORTE;7552;5
RIO GRANDE DO SUL;7552;1
SANTA CATARINA;7552;16
SAO PAULO;7552;16
ACRE;7560;16
ALAGOAS;7560;32
AMAZONAS;7560;33
AMAPA;7560;3
BAHIA;7560;176
CEARA;7560;170
DISTRITO FEDERAL;7560;15
ESPIRITO SANTO;7560;85
GOIAS;7560;115
MARANHAO;7560;24
MATO GROSSO;7560;152
MATO GROSSO DO SUL;7560;44
MINAS GERAIS;7560;286
PARA;7560;62
PARAIBA;7560;62
PARANA;7560;166
PERNAMBUCO;7560;126
PIAUI;7560;30
RIO DE JANEIRO;7560;87
RIO GRANDE DO NORTE;7560;140
RIO GRANDE DO SUL;7560;136
RONDONIA;7560;97
RORAIMA;7560;36
SANTA CATARINA;7560;175
SAO PAULO;7560;315
SERGIPE;7560;60
TOCANTINS;7560;28
ACRE;7579;34
ALAGOAS;7579;42
AMAZONAS;7579;103
AMAPA;7579;10
BAHIA;7579;988
CEARA;7579;1583
DISTRITO FEDERAL;7579;305
ESPIRITO SANTO;7579;170
GOIAS;7579;208
MARANHAO;7579;593
MATO GROSSO;7579;197
MATO GROSSO DO SUL;7579;1937
MINAS GERAIS;7579;696
PARA;7579;233
PARAIBA;7579;350
PARANA;7579;397
PERNAMBUCO;7579;920
PIAUI;7579;175
RIO DE JANEIRO;7579;329
RIO GRANDE DO NORTE;7579;174
RIO GRANDE DO SUL;7579;990
RONDONIA;7579;58
RORAIMA;7579;62
SANTA CATARINA;7579;3519
SAO PAULO;7579;1963
SERGIPE;7579;102
TOCANTINS;7579;44
ACRE;7587;4
ALAGOAS;7587;65
AMAZONAS;7587;10
BAHIA;7587;6313
CEARA;7587;163
DISTRITO FEDERAL;7587;229
ESPIRITO SANTO;7587;140
GOIAS;7587;162
MARANHAO;7587;419
MATO GROSSO;7587;120
MATO GROSSO DO SUL;7587;87
MINAS GERAIS;7587;10334
PARA;7587;84
PARAIBA;7587;185
PARANA;7587;745
PERNAMBUCO;7587;859
PIAUI;7587;3085
RIO DE JANEIRO;7587;416
RIO GRANDE DO NORTE;7587;56
RIO GRANDE DO SUL;7587;310
RONDONIA;7587;23
RORAIMA;7587;1
SANTA CATARINA;7587;836
SAO PAULO;7587;68163
SERGIPE;7587;81
TOCANTINS;7587;43
CEARA;7595;1
MINAS GERAIS;7595;2
SANTA CATARINA;7595;1
SAO PAULO;7609;3
BAHIA;7617;2
CEARA;7617;28
DISTRITO FEDERAL;7617;1
ESPIRITO SANTO;7617;4
MARANHAO;7617;5
MATO GROSSO;7617;2
MINAS GERAIS;7617;8
PARAIBA;7617;1
PARANA;7617;11
PERNAMBUCO;7617;5
RIO GRANDE DO SUL;7617;2
SANTA CATARINA;7617;3
SAO PAULO;7617;108
ALAGOAS;7625;4
AMAZONAS;7625;235
BAHIA;7625;900
CEARA;7625;1250
DISTRITO FEDERAL;7625;34
ESPIRITO SANTO;7625;21
GOIAS;7625;42
MARANHAO;7625;125
MATO GROSSO;7625;431
MATO GROSSO DO SUL;7625;287
MINAS GERAIS;7625;1924
PARA;7625;18
PARAIBA;7625;696
PARANA;7625;1259
PERNAMBUCO;7625;243
PIAUI;7625;132
RIO DE JANEIRO;7625;26
RIO GRANDE DO NORTE;7625;35
RIO GRANDE DO SUL;7625;209
RONDONIA;7625;10
RORAIMA;7625;5
SANTA CATARINA;7625;1945
SAO PAULO;7625;4579
SERGIPE;7625;14
TOCANTINS;7625;9
ACRE;7633;17
ALAGOAS;7633;66
AMAZONAS;7633;420
AMAPA;7633;12
BAHIA;7633;4717
CEARA;7633;3273
DISTRITO FEDERAL;7633;851
ESPIRITO SANTO;7633;209
GOIAS;7633;578
MARANHAO;7633;559
MATO GROSSO;7633;3497
MATO GROSSO DO SUL;7633;6100
MINAS GERAIS;7633;13809
PARA;7633;116
PARAIBA;7633;1492
PARANA;7633;5520
PERNAMBUCO;7633;941
PIAUI;7633;522
RIO DE JANEIRO;7633;628
RIO GRANDE DO NORTE;7633;147
RIO GRANDE DO SUL;7633;1375
RONDONIA;7633;184
RORAIMA;7633;497
SANTA CATARINA;7633;9539
SAO PAULO;7633;60340
SERGIPE;7633;138
TOCANTINS;7633;59
