Cod_Infracao;UF;Quantidade
7099;MATO GROSSO DO SUL;12
7099;MINAS GERAIS;59
7099;PARA;4
7099;PARAIBA;8
7099;PARANA;47
7099;PERNAMBUCO;8
7099;PIAUI;5
7099;RIO DE JANEIRO;10
7099;RIO GRANDE DO NORTE;16
7099;RIO GRANDE DO SUL;40
7099;RONDONIA;7
7099;SANTA CATARINA;40
7099;SAO PAULO;523
7099;SERGIPE;6
7102;ALAGOAS;1
7102;AMAZONAS;1
7102;BAHIA;9
7102;CEARA;136
7102;DISTRITO FEDERAL;10
7102;ESPIRITO SANTO;8
7102;GOIAS;21
7102;MATO GROSSO;2
7102;MATO GROSSO DO SUL;7
7102;MINAS GERAIS;27
7102;PARA;1
7102;PARAIBA;2
7102;PARANA;8
7102;PERNAMBUCO;9
7102;PIAUI;5
7102;RIO DE JANEIRO;3
7102;RIO GRANDE DO NORTE;4
7102;RIO GRANDE DO SUL;5
7102;SANTA CATARINA;12
7102;SAO PAULO;49
7102;SERGIPE;2
7102;TOCANTINS;2
7110;BAHIA;3
7110;PARA;1
7110;PARAIBA;1
7110;PARANA;1
7110;PIAUI;2
7110;RIO DE JANEIRO;2
7110;RONDONIA;1
7110;SAO PAULO;1
7129;GOIAS;3
7129;PARAIBA;1
7129;RIO DE JANEIRO;1
7129;RIO GRANDE DO NORTE;1
7129;SAO PAULO;1
7137;BAHIA;2
7137;MINAS GERAIS;1
7137;PERNAMBUCO;1
7137;RIO DE JANEIRO;1
7137;RORAIMA;1
7137;SAO PAULO;3
7145;BAHIA;2
7145;RIO DE JANEIRO;1
7153;BAHIA;1
7153;MARANHAO;1
7153;MINAS GERAIS;5
7153;PERNAMBUCO;1
7153;RIO DE JANEIRO;9
7153;SANTA CATARINA;1
7153;SAO PAULO;8
7161;RIO DE JANEIRO;2
7161;SAO PAULO;2
7170;BAHIA;1
7170;RIO DE JANEIRO;1
7170;SANTA CATARINA;1
7188;BAHIA;1
7196;BAHIA;1
7196;PARANA;2
7196;RIO DE JANEIRO;5
7196;SANTA CATARINA;1
7196;SAO PAULO;6
7218;ACRE;2
7218;ALAGOAS;15
7218;AMAZONAS;7
7218;AMAPA;3
7218;BAHIA;535
7218;CEARA;66
7218;DISTRITO FEDERAL;83
7218;ESPIRITO SANTO;3
7218;GOIAS;415
7218;MARANHAO;7
7218;MATO GROSSO;21
7218;MATO GROSSO DO SUL;22
7218;MINAS GERAIS;95
7218;PARA;43
7218;PARAIBA;15
7218;PARANA;19
7218;PERNAMBUCO;57
7218;PIAUI;4
7218;RIO DE JANEIRO;19
7218;RIO GRANDE DO NORTE;7
7218;RIO GRANDE DO SUL;25
7218;RONDONIA;3
7218;SANTA CATARINA;20
7218;SAO PAULO;90
7218;SERGIPE;10
7218;TOCANTINS;14
7226;DISTRITO FEDERAL;5
7226;GOIAS;1
7226;MATO GROSSO DO SUL;1
7226;PARANA;2
7226;RIO DE JANEIRO;1
7226;RIO GRANDE DO SUL;6
7226;SAO PAULO;4
7234;ACRE;3
7234;ALAGOAS;10
7234;AMAZONAS;178
7234;AMAPA;1
7234;BAHIA;282
7234;CEARA;280
7234;DISTRITO FEDERAL;298
7234;ESPIRITO SANTO;72
7234;GOIAS;98
7234;MARANHAO;10
7234;MATO GROSSO;23
7234;MATO GROSSO DO SUL;118
7234;MINAS GERAIS;448
7234;PARA;22
7234;PARAIBA;18
7234;PARANA;544
7234;PERNAMBUCO;65
7234;PIAUI;14
7234;RIO DE JANEIRO;35
7234;RIO GRANDE DO NORTE;60
7234;RIO GRANDE DO SUL;391
7234;RONDONIA;7
7234;RORAIMA;4
7234;SANTA CATARINA;564
7234;SAO PAULO;2886
7234;SERGIPE;3
7234;TOCANTINS;7
7242;ACRE;1
7242;ALAGOAS;23
7242;AMAZONAS;2
7242;BAHIA;626
7242;CEARA;107
7242;DISTRITO FEDERAL;116
7242;ESPIRITO SANTO;111
7242;GOIAS;53
7242;MARANHAO;8
7242;MATO GROSSO;87
7242;MATO GROSSO DO SUL;19
7242;MINAS GERAIS;197
7242;PARA;43
7242;PARAIBA;6
7242;PARANA;400
7242;PERNAMBUCO;32
7242;PIAUI;6
7242;RIO DE JANEIRO;936
7242;RIO GRANDE DO NORTE;4
7242;RIO GRANDE DO SUL;316
7242;RONDONIA;2
7242;SANTA CATARINA;1111
7242;SAO PAULO;1528
7242;SERGIPE;13
7242;TOCANTINS;13
7250;BAHIA;6
7250;DISTRITO FEDERAL;3
7250;GOIAS;7
7250;MINAS GERAIS;5
7250;PARA;1
7250;PARANA;3
7250;RIO GRANDE DO SUL;2
7250;RONDONIA;1
7250;SAO PAULO;1
7250;TOCANTINS;1
7269;ACRE;1
7269;ALAGOAS;15
7269;AMAZONAS;72
7269;BAHIA;135
7269;CEARA;52
7269;DISTRITO FEDERAL;19
7269;ESPIRITO SANTO;57
7269;GOIAS;29
7269;MARANHAO;34
7269;MATO GROSSO;8
7269;MATO GROSSO DO SUL;9
7269;MINAS GERAIS;40
7269;PARA;3
7269;PARAIBA;2
7269;PARANA;24
7269;PERNAMBUCO;12
7269;PIAUI;27
7269;RIO DE JANEIRO;12
7269;RIO GRANDE DO NORTE;19
7269;RIO GRANDE DO SUL;67
7269;RONDONIA;7
7269;SANTA CATARINA;20
7269;SAO PAULO;290
7269;SERGIPE;16
7277;RIO GRANDE DO SUL;1
7277;RORAIMA;1
7285;ALAGOAS;2
7285;AMAZONAS;7
7285;AMAPA;4
7285;BAHIA;34
7285;CEARA;2361
7285;DISTRITO FEDERAL;257
7285;ESPIRITO SANTO;7
7285;GOIAS;108
7285;MARANHAO;13
7285;MATO GROSSO;13
7285;MATO GROSSO DO SUL;3
7285;MINAS GERAIS;128
7285;PARA;35
7285;PARAIBA;4
7285;PARANA;432
7285;PERNAMBUCO;26
7285;PIAUI;11
7285;RIO DE JANEIRO;11
7285;RIO GRANDE DO NORTE;28
7285;RIO GRANDE DO SUL;427
7285;RONDONIA;2
7285;SANTA CATARINA;599
7285;SAO PAULO;1728
7285;SERGIPE;3
7285;TOCANTINS;2
7293;ALAGOAS;3
7293;AMAZONAS;3
7293;BAHIA;7
7293;CEARA;33
7293;DISTRITO FEDERAL;5
7293;ESPIRITO SANTO;33
7293;GOIAS;5
7293;MARANHAO;7
7293;MATO GROSSO;7
7293;MATO GROSSO DO SUL;121
7293;MINAS GERAIS;64
7293;PARA;19
7293;PARAIBA;1
7293;PARANA;50
7293;PERNAMBUCO;12
7293;PIAUI;57
7293;RIO DE JANEIRO;9
7293;RIO GRANDE DO NORTE;5
7293;RIO GRANDE DO SUL;158
7293;RONDONIA;1
7293;RORAIMA;1
7293;SANTA CATARINA;39
7293;SAO PAULO;192
7307;AMAZONAS;9
7307;BAHIA;1
7307;CEARA;2
7307;DISTRITO FEDERAL;1
7307;GOIAS;1
7307;MINAS GERAIS;1
7307;PARANA;2
7307;PERNAMBUCO;2
7307;RIO GRANDE DO SUL;8
7307;SANTA CATARINA;14
7307;SAO PAULO;9
7315;ALAGOAS;13
7315;AMAZONAS;15
7315;BAHIA;29
7315;CEARA;8
7315;DISTRITO FEDERAL;43
7315;ESPIRITO SANTO;9
7315;GOIAS;34
7315;MARANHAO;2
7315;MATO GROSSO;8
7315;MATO GROSSO DO SUL;5
7315;MINAS GERAIS;114
7315;PARA;7
7315;PARAIBA;4
7315;PARANA;102
7315;PERNAMBUCO;49
7315;PIAUI;3
7315;RIO DE JANEIRO;39
7315;RIO GRANDE DO NORTE;22
7315;RIO GRANDE DO SUL;145
7315;RONDONIA;2
7315;RORAIMA;1
7315;SANTA CATARINA;96
7315;SAO PAULO;789
7315;SERGIPE;3
7315;TOCANTINS;1
7323;ACRE;3
7323;AMAZONAS;1
7323;BAHIA;25
7323;CEARA;25
7323;DISTRITO FEDERAL;28
7323;ESPIRITO SANTO;14
7323;GOIAS;37
7323;MATO GROSSO;15
7323;MATO GROSSO DO SUL;15
7323;MINAS GERAIS;53
7323;PARA;10
7323;PARAIBA;3
7323;PARANA;119
7323;PERNAMBUCO;7
7323;RIO DE JANEIRO;5
7323;RIO GRANDE DO NORTE;6
7323;RIO GRANDE DO SUL;41
7323;RONDONIA;2
7323;RORAIMA;6
7323;SANTA CATARINA;42
7323;SAO PAULO;162
7323;SERGIPE;10
7323;TOCANTINS;2
7331;ALAGOAS;1
7331;BAHIA;1
7331;CEARA;1
7331;PARANA;1
7331;RIO GRANDE DO SUL;2
7331;SAO PAULO;6
7340;ACRE;215
7340;ALAGOAS;355
7340;AMAZONAS;291
7340;AMAPA;140
7340;BAHIA;3507
7340;CEARA;10243
7340;DISTRITO FEDERAL;803
7340;ESPIRITO SANTO;818
7340;GOIAS;2187
7340;MARANHAO;150
7340;MATO GROSSO;850
7340;MATO GROSSO DO SUL;290
7340;MINAS GERAIS;3459
7340;PARA;726
7340;PARAIBA;462
7340;PARANA;885
7340;PERNAMBUCO;1271
7340;PIAUI;121
7340;RIO DE JANEIRO;922
7340;RIO GRANDE DO NORTE;292
7340;RIO GRANDE DO SUL;2450
7340;RONDONIA;178
7340;RORAIMA;86
7340;SANTA CATARINA;2694
7340;SAO PAULO;5936
7340;SERGIPE;191
7340;TOCANTINS;124
7358;ACRE;2
7358;ALAGOAS;1
7358;AMAZONAS;3
7358;BAHIA;50
7358;CEARA;12
7358;DISTRITO FEDERAL;45
7358;ESPIRITO SANTO;24
7358;GOIAS;44
7358;MARANHAO;6
7358;MATO GROSSO;35
7358;MATO GROSSO DO SUL;18
7358;MINAS GERAIS;104
7358;PARA;6
7358;PARAIBA;6
7358;PARANA;149
7358;PERNAMBUCO;98
7358;PIAUI;4
7358;RIO DE JANEIRO;29
7358;RIO GRANDE DO NORTE;15
7358;RIO GRANDE DO SUL;240
7358;RONDONIA;28
7358;SANTA CATARINA;204
7358;SAO PAULO;549
7358;SERGIPE;7
7366;ACRE;39
7366;ALAGOAS;393
7366;AMAZONAS;104
7366;AMAPA;22
7366;BAHIA;1212
7366;CEARA;373
7366;DISTRITO FEDERAL;515
7366;ESPIRITO SANTO;373
7366;GOIAS;696
7366;MARANHAO;128
7366;MATO GROSSO;543
7366;MATO GROSSO DO SUL;316
7366;MINAS GERAIS;2153
7366;PARA;127
7366;PARAIBA;364
7366;PARANA;801
7366;PERNAMBUCO;424
7366;PIAUI;106
7366;RIO DE JANEIRO;942
7366;RIO GRANDE DO NORTE;109
7366;RIO GRANDE DO SUL;621
7366;RONDONIA;117
7366;RORAIMA;70
7366;SANTA CATARINA;757
7366;SAO PAULO;6679
7366;SERGIPE;103
7366;TOCANTINS;39
7374;ACRE;1
7374;ALAGOAS;2
7374;AMAZONAS;4
7374;BAHIA;36
7374;CEARA;6
7374;DISTRITO FEDERAL;7
7374;ESPIRITO SANTO;10
7374;GOIAS;9
7374;MARANHAO;4
7374;MATO GROSSO;2
7374;MATO GROSSO DO SUL;1
7374;MINAS GERAIS;32
7374;PARA;13
7374;PARAIBA;1
7374;PARANA;20
7374;PERNAMBUCO;19
7374;RIO DE JANEIRO;48
7374;RIO GRANDE DO NORTE;1
7374;RIO GRANDE DO SUL;19
7374;RONDONIA;1
7374;SANTA CATARINA;43
7374;SAO PAULO;112
7374;SERGIPE;3
7412;SAO PAULO;1
7420;BAHIA;1
7439;SANTA CATARINA;1
7447;CEARA;1
7447;MINAS GERAIS;1
7455;ACRE;1507
7455;ALAGOAS;13394
7455;AMAZONAS;3334
7455;AMAPA;3719
7455;BAHIA;239183
7455;CEARA;46682
7455;DISTRITO FEDERAL;108422
7455;ESPIRITO SANTO;42817
7455;GOIAS;258467
7455;MARANHAO;20032
7455;MATO GROSSO;34456
7455;MATO GROSSO DO SUL;24201
7455;MINAS GERAIS;285807
7455;PARA;54383
7455;PARAIBA;24436
7455;PARANA;195107
7455;PERNAMBUCO;49238
7455;PIAUI;21767
7455;RIO DE JANEIRO;277802
7455;RIO GRANDE DO NORTE;23723
7455;RIO GRANDE DO SUL;102157
7455;RONDONIA;12576
7455;RORAIMA;362
7455;SANTA CATARINA;92618
7455;SAO PAULO;674958
7455;SERGIPE;12672
7455;TOCANTINS;12272
7463;ACRE;496
7463;ALAGOAS;2994
7463;AMAZONAS;982
7463;AMAPA;728
7463;BAHIA;43061
7463;CEARA;8173
7463;DISTRITO FEDERAL;15361
7463;ESPIRITO SANTO;8801
7463;GOIAS;41532
7463;MARANHAO;4565
7463;MATO GROSSO;7008
7463;MATO GROSSO DO SUL;4867
7463;MINAS GERAIS;44631
7463;PARA;13856
7463;PARAIBA;5460
7463;PARANA;33529
7463;PERNAMBUCO;9581
7463;PIAUI;3349
7463;RIO DE JANEIRO;50018
7463;RIO GRANDE DO NORTE;3588
7463;RIO GRANDE DO SUL;16745
7463;RONDONIA;2992
7463;RORAIMA;72
7463;SANTA CATARINA;14953
7463;SAO PAULO;94630
7463;SERGIPE;3229
7463;TOCANTINS;2602
7471;ACRE;102
7471;ALAGOAS;391
7471;AMAZONAS;224
7471;AMAPA;194
7471;BAHIA;6819
7471;CEARA;1311
7471;DISTRITO FEDERAL;2707
7471;ESPIRITO SANTO;1102
7471;GOIAS;7564
7471;MARANHAO;1283
7471;MATO GROSSO;1216
7471;MATO GROSSO DO SUL;772
7471;MINAS GERAIS;5834
7471;PARA;2842
7471;PARAIBA;780
7471;PARANA;4007
7471;PERNAMBUCO;2147
7471;PIAUI;566
7471;RIO DE JANEIRO;6620
7471;RIO GRANDE DO NORTE;398
7471;RIO GRANDE DO SUL;1767
7471;RONDONIA;579
7471;RORAIMA;10
7471;SANTA CATARINA;1808
7471;SAO PAULO;11503
7471;SERGIPE;802
7471;TOCANTINS;621
7552;ALAGOAS;1
7552;AMAPA;3
7552;BAHIA;2
7552;DISTRITO FEDERAL;1
7552;GOIAS;1
7552;MATO GROSSO DO SUL;1
7552;MINAS GERAIS;19
7552;PARA;27
7552;PARANA;3
7552;PERNAMBUCO;1
7552;PIAUI;1
7552;RIO DE JANEIRO;2
7552;RIO GRANDE DO NORTE;2
7552;RIO GRANDE DO SUL;4
7552;SANTA CATARINA;7
7552;SAO PAULO;6
7560;ALAGOAS;9
7560;AMAZONAS;14
7560;AMAPA;4
7560;BAHIA;67
7560;CEARA;25
7560;DISTRITO FEDERAL;15
7560;ESPIRITO SANTO;26
7560;GOIAS;50
7560;MARANHAO;19
7560;MATO GROSSO;45
7560;MATO GROSSO DO SUL;33
7560;MINAS GERAIS;128
7560;PARA;48
7560;PARAIBA;7
7560;PARANA;99
7560;PERNAMBUCO;37
7560;PIAUI;16
7560;RIO DE JANEIRO;32
7560;RIO GRANDE DO NORTE;16
7560;RIO GRANDE DO SUL;83
7560;RONDONIA;12
7560;RORAIMA;5
7560;SANTA CATARINA;90
7560;SAO PAULO;119
7560;SERGIPE;39
7560;TOCANTINS;11
7579;ACRE;15
7579;ALAGOAS;68
7579;AMAZONAS;48
7579;AMAPA;67
7579;BAHIA;1587
7579;CEARA;694
7579;DISTRITO FEDERAL;1782
7579;ESPIRITO SANTO;553
7579;GOIAS;476
7579;MARANHAO;85
7579;MATO GROSSO;263
7579;MATO GROSSO DO SUL;223
7579;MINAS GERAIS;2271
7579;PARA;99
7579;PARAIBA;163
7579;PARANA;615
7579;PERNAMBUCO;422
7579;PIAUI;79
7579;RIO DE JANEIRO;2237
7579;RIO GRANDE DO NORTE;209
7579;RIO GRANDE DO SUL;1445
7579;RONDONIA;50
7579;RORAIMA;34
7579;SANTA CATARINA;1894
7579;SAO PAULO;10911
7579;SERGIPE;80
7579;TOCANTINS;75
7587;ACRE;22
7587;ALAGOAS;295
7587;AMAZONAS;60
7587;AMAPA;18
7587;BAHIA;2242
7587;CEARA;2837
7587;DISTRITO FEDERAL;3693
7587;ESPIRITO SANTO;481
7587;GOIAS;9170
7587;MARANHAO;525
7587;MATO GROSSO;293
7587;MATO GROSSO DO SUL;336
7587;MINAS GERAIS;52394
7587;PARA;298
7587;PARAIBA;254
7587;PARANA;4625
7587;PERNAMBUCO;6641
7587;PIAUI;3655
7587;RIO DE JANEIRO;7916
7587;RIO GRANDE DO NORTE;599
7587;RIO GRANDE DO SUL;2195
7587;RONDONIA;78
7587;RORAIMA;11
7587;SANTA CATARINA;1253
7587;SAO PAULO;51461
7587;SERGIPE;79
7587;TOCANTINS;153
7595;BAHIA;3
7595;CEARA;1
7595;RIO DE JANEIRO;1
7595;SANTA CATARINA;1
7595;SAO PAULO;3
7609;ACRE;1
7609;PARA;1
7609;SAO PAULO;1
7617;ACRE;20
7617;ALAGOAS;2
7617;AMAZONAS;5
7617;AMAPA;5
7617;BAHIA;34
7617;CEARA;9
7617;DISTRITO FEDERAL;4
7617;ESPIRITO SANTO;15
7617;GOIAS;36
7617;MATO GROSSO;235
7617;MATO GROSSO DO SUL;25
7617;MINAS GERAIS;121
7617;PARA;179
7617;PARANA;223
7617;PERNAMBUCO;3
7617;PIAUI;2
7617;RIO DE JANEIRO;17
7617;RIO GRANDE DO SUL;60
7617;RONDONIA;28
7617;RORAIMA;4
7617;SANTA CATARINA;715
7617;SAO PAULO;149
7617;TOCANTINS;3
7625;ACRE;65
7625;ALAGOAS;153
7625;AMAZONAS;114
7625;AMAPA;18
7625;BAHIA;300
7625;CEARA;376
7625;DISTRITO FEDERAL;390
7625;ESPIRITO SANTO;326
7625;GOIAS;254
7625;MARANHAO;376
7625;MATO GROSSO;127
7625;MATO GROSSO DO SUL;363
7625;MINAS GERAIS;4381
7625;PARA;128
7625;PARAIBA;409
7625;PARANA;1943
7625;PERNAMBUCO;552
7625;PIAUI;124
7625;RIO DE JANEIRO;575
7625;RIO GRANDE DO NORTE;86
7625;RIO GRANDE DO SUL;555
7625;RONDONIA;37
7625;RORAIMA;145
7625;SANTA CATARINA;1007
7625;SAO PAULO;4090
7625;SERGIPE;51
7625;TOCANTINS;26
7633;ACRE;219
7633;ALAGOAS;2570
7633;AMAZONAS;407
7633;AMAPA;71
7633;BAHIA;3355
7633;CEARA;1789
7633;DISTRITO FEDERAL;6109
7633;ESPIRITO SANTO;1281
7633;GOIAS;2786
7633;MARANHAO;512
7633;MATO GROSSO;1221
7633;MATO GROSSO DO SUL;2851
7633;MINAS GERAIS;17422
7633;PARA;379
7633;PARAIBA;1015
7633;PARANA;9592
7633;PERNAMBUCO;3251
7633;PIAUI;754
7633;RIO DE JANEIRO;3676
7633;RIO GRANDE DO NORTE;909
7633;RIO GRANDE DO SUL;3369
7633;RONDONIA;468
7633;RORAIMA;439
7633;SANTA CATARINA;7155
7633;SAO PAULO;60874
7633;SERGIPE;257
7633;TOCANTINS;155
7684;ACRE;27
7684;ALAGOAS;221
7684;AMAZONAS;35
7684;AMAPA;6
7684;BAHIA;315
7684;CEARA;11735
7684;DISTRITO FEDERAL;670
7684;ESPIRITO SANTO;298
7684;GOIAS;1039
7684;MARANHAO;43
7684;MATO GROSSO;273
7684;MATO GROSSO DO SUL;130
7684;MINAS GERAIS;1112
7684;PARA;43
7684;PARAIBA;76
7684;PARANA;635
7684;PERNAMBUCO;992
7684;PIAUI;33
7684;RIO DE JANEIRO;156
7684;RIO GRANDE DO NORTE;205
7684;RIO GRANDE DO SUL;1139
7684;RONDONIA;67
7684;RORAIMA;8
7684;SANTA CATARINA;1959
7684;SAO PAULO;23029
7684;SERGIPE;57
7684;TOCANTINS;22
7714;ACRE;4
7714;ALAGOAS;11
7714;AMAZONAS;10
7714;BAHIA;49
7714;CEARA;136
7714;DISTRITO FEDERAL;28
7714;ESPIRITO SANTO;16
7714;GOIAS;135
7714;MARANHAO;12
7714;MATO GROSSO;40
7714;MATO GROSSO DO SUL;24
7714;MINAS GERAIS;52
7714;PARA;10
7714;PARAIBA;13
7714;PARANA;27
7714;PERNAMBUCO;49
7714;PIAUI;5
7714;RIO DE JANEIRO;16
7714;RIO GRANDE DO NORTE;48
7714;RIO GRANDE DO SUL;79
7714;RONDONIA;13
7714;SANTA CATARINA;88
7714;SAO PAULO;1355
7714;SERGIPE;17
7714;TOCANTINS;7
7722;ACRE;29
7722;ALAGOAS;155
7722;AMAZONAS;60
7722;AMAPA;5
7722;BAHIA;387
7722;CEARA;544
7722;DISTRITO FEDERAL;1747
7722;ESPIRITO SANTO;142
7722;GOIAS;5768
7722;MARANHAO;61
7722;MATO GROSSO;826
7722;MATO GROSSO DO SUL;512
7722;MINAS GERAIS;2233
7722;PARA;224
7722;PARAIBA;48
7722;PARANA;6450
7722;PERNAMBUCO;119
7722;PIAUI;64
7722;RIO DE JANEIRO;617
7722;RIO GRANDE DO NORTE;247
7722;RIO GRANDE DO SUL;4155
7722;RONDONIA;260
7722;RORAIMA;22
7722;SANTA CATARINA;2452
7722;SAO PAULO;5540
7722;SERGIPE;26
7722;TOCANTINS;298
